"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2716","Only one tab is active at a time and Home restores","Mobile Chrome","2026-08-25","passed","2026-08-25","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","0","Share button opens the share-slip modal for shareable entries","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","1","Following tab shows the empty state (single user, no follows)","Desktop","2026-08-25","skipped","2026-08-25","Tail Feed","","",""
"","2559","searching a team abbreviation shows that team's players","Mobile Chrome","2026-08-25","passed","2026-08-25","Feed search data verification","","",""
"","5273","an unknown pack id shows the not-found message","Mobile Safari","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","0","error message clears on retry with valid credentials","Mobile Chrome","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","242966","Submit multiple contests back to back","Mobile Chrome","2026-08-25","broken","2026-08-25","User Enter Contest","","",""
"","3602","user can login with valid email","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","2197","View Odds opens the Pack Odds modal (when the pack has odds)","Mobile Chrome","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","2469","match selector lists every API match for the default league","Mobile Safari","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","4870","Navigating to last page then switching dropdown resets view and verify data","Mobile Chrome","2026-08-25","skipped","2026-08-25","User entries","","",""
"","2029","Partner Rewards is the default tab, alongside a Promotions tab","Mobile Chrome","2026-08-25","passed","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","0","pack tiles link to a /packs/pack/<id> detail route","Desktop","2026-08-25","skipped","2026-08-25","Packs lobby (DFS-2114)","","",""
"","17439","unauthenticated user sees Join Now button on home","Desktop","2026-08-25","failed","2026-08-25","Login - Navigation","","",""
"","5484","the back link returns to the lobby","Mobile Safari","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","2847","unauthenticated visit to /packs redirects to login with a next param","Mobile Chrome","2026-08-25","passed","2026-08-25","Packs access (DFS-2146)","","",""
"","2757","unauthenticated visit to /packs redirects to login with a next param","Mobile Safari","2026-08-25","passed","2026-08-25","Packs access (DFS-2146)","","",""
"","1","Shows the Deposit CTA and the Account/Rewards/Support groups","Desktop","2026-08-25","skipped","2026-08-25","Desktop account dropdown (DFS-2467)","","",""
"","1","Picks Submitted screen exposes the description CTA and opens the editor","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
"","5742","user can login with valid email","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","0","Gibberish query shows the empty state, clearing restores the grid","Desktop","2026-08-25","skipped","2026-08-25","Home feed search","","",""
"","2644","searching an API player's full name shows exactly matching cards","Mobile Chrome","2026-08-25","passed","2026-08-25","Feed search data verification","","",""
"","2555","the back link returns to the lobby","Mobile Chrome","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","7322","logout flow works for logged-in user","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Logout Flow","","",""
"","6114","user can login with valid username","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","6038","slip persists through hard page reload","Mobile Safari","2026-08-25","passed","2026-08-25","Slip persistence","","",""
"","2021","Claimed offers are non-interactive and sorted below unclaimed offers","Mobile Chrome","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","3310","login page is accessible via direct URL navigation","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Page Rendering","","",""
"","3784","switching stat tabs renders that stat's API line on every card","Mobile Chrome","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","0","league selector tabs correspond to leagues present in the API","Desktop","2026-08-25","skipped","2026-08-25","Picks grid data verification","","",""
"","4233","View Leaderboard on a history card opens the leaderboard modal with a working FAQ link","Mobile Chrome","2026-08-25","passed","2026-08-25","History leaderboard FAQ","","",""
"","5096","Verify Pagination works","Mobile Safari","2026-08-25","skipped","2026-08-25","User entries","","",""
"","0","history cards and summary render the history API data","Desktop","2026-08-25","skipped","2026-08-25","History entries data verification","","",""
"","0","Verify History Summary Data","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","2317","login page renders all expected elements","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Page Rendering","","",""
