"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3467","Verify active tab displays Entry Amount and Max Payout","Mobile Chrome","2026-05-29","passed","2026-05-29","User entries","","",""
"","39497","user can login again after logout","Mobile Safari","2026-05-29","passed","2026-05-29","Login - Logout Flow","","",""
"","23946","Verify Pagination works","Mobile Chrome","2026-05-29","passed","2026-05-29","User entries","","",""
"","3163","unauthenticated user sees Join Now button on home","Mobile Safari","2026-05-29","passed","2026-05-29","Login - Navigation","","",""
"","2369","unauthenticated user sees Join Now button on home","Mobile Chrome","2026-05-29","passed","2026-05-29","Login - Navigation","","",""
"","46413","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Mobile Safari","2026-05-29","passed","2026-05-29","Tail Feed","","",""
"","6662","Verify History Summary Data","Mobile Chrome","2026-05-29","passed","2026-05-29","User entries","","",""
"","7347","Verify time period switching updates history data","Mobile Safari","2026-05-29","passed","2026-05-29","User entries","","",""
"","10427","slip persists through hard page reload","Mobile Safari","2026-05-29","passed","2026-05-29","Slip persistence","","",""
"","10881","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Mobile Chrome","2026-05-29","passed","2026-05-29","Tail Feed","","",""
"","3566","Verify entry card expand and collapse","Mobile Chrome","2026-05-29","passed","2026-05-29","User entries","","",""
"","8059","slip persists through hard page reload","Mobile Chrome","2026-05-29","passed","2026-05-29","Slip persistence","","",""
"","50437","cannot login with empty password","Mobile Chrome","2026-05-29","failed","2026-05-29","Login - Invalid Credentials","","",""
"","3409","Verify active tab entry cards are visible","Mobile Chrome","2026-05-29","passed","2026-05-29","User entries","","",""
"","33493","cannot login with unknown username","Mobile Safari","2026-05-29","passed","2026-05-29","Login - Invalid Credentials","","",""
"","33578","cannot login with invalid password","Mobile Chrome","2026-05-29","passed","2026-05-29","Login - Invalid Credentials","","",""
"","16417","Submit contest and verify entry amount and max payout getting updated","Mobile Safari","2026-05-29","passed","2026-05-29","User Enter Contest","","",""
"","32622","cannot login with empty username","Mobile Chrome","2026-05-29","passed","2026-05-29","Login - Invalid Credentials","","",""
"","3878","Verify user data renders correctly","Mobile Safari","2026-05-29","passed","2026-05-29","My Settings","","",""
"","2517","forgot password link navigates to password reset","Mobile Safari","2026-05-29","passed","2026-05-29","Login - Navigation","","",""
"","2403","forgot password link navigates to password reset","Mobile Chrome","2026-05-29","passed","2026-05-29","Login - Navigation","","",""
"","30103","Contest creation and validate in entries section","Mobile Chrome","2026-05-29","passed","2026-05-29","User Enter Contest","","",""
"","3615","user can login with valid username","Mobile Chrome","2026-05-29","passed","2026-05-29","Login - Valid Credentials","","",""
