"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6147","Empty slip shows the Let's Start onboarding panel","Desktop","2026-08-14","passed","2026-08-14","Desktop pick-slip panel (DFS-2467)","","",""
"","12639","Submit contest and verify entry amount and max payout getting updated","Mobile Chrome","2026-08-14","passed","2026-08-14","User Enter Contest","","",""
"","120327","renders the Open a Pack catalog with at least one pack tile","Desktop","2026-08-14","failed","2026-08-14","Packs lobby (DFS-2114)","","",""
"","6827","View Leaderboard opens the contest-group leaderboard modal","Mobile Safari","2026-08-14","skipped","2026-08-14","My Entries card redesign — read-only","","",""
"","4396","login respects ""next"" query param redirect","Mobile Chrome","2026-08-14","passed","2026-08-14","Login - Valid Credentials","","",""
"","45493","expert-opinion modal renders the API's player data","Desktop","2026-08-14","failed","2026-08-14","Player detail modal data verification","","",""
"","3671","switching stat tabs renders that stat's API line on every card","Mobile Chrome","2026-08-14","passed","2026-08-14","Picks grid data verification","","",""
"","33285","slip persists through Entries tab round-trip","Desktop","2026-08-14","failed","2026-08-14","Slip persistence","","",""
"","136199","Verify Contest Entry Using promo from Promotions Tab","Desktop","2026-08-14","failed","2026-08-14","Promo Contest Entry","","",""
"","175718","cannot login with invalid password","Desktop","2026-08-14","failed","2026-08-14","Login - Invalid Credentials","","",""
"","11190","History cards never render the pick-badge preview","Mobile Chrome","2026-08-14","passed","2026-08-14","My Entries card redesign — read-only","","",""
"","4273","unauthenticated user sees Join Now button on home","Mobile Safari","2026-08-14","passed","2026-08-14","Login - Navigation","","",""
"","5364","Indicator stays under ""Entries"" when toggling Active and History","Mobile Chrome","2026-08-14","passed","2026-08-14","Bottom nav — Entries active indicator (DFS-1816)","","",""
"","32674","Home is active on landing and the underline moves to Rewards","Desktop","2026-08-14","failed","2026-08-14","Desktop top nav (DFS-2467)","","",""
"","7685","History cards never render the pick-badge preview","Mobile Safari","2026-08-14","passed","2026-08-14","My Entries card redesign — read-only","","",""
"","5584","Prompt advances on pick select and reverts on remove","Desktop","2026-08-14","passed","2026-08-14","Desktop pick-slip panel (DFS-2467)","","",""
"","3892","My Settings no longer renders the Player Limits controls","Mobile Chrome","2026-08-14","passed","2026-08-14","My Settings — Player Limits removed (DFS-1855)","","",""
"","5544","Items route to their destination pages","Mobile Chrome","2026-08-14","passed","2026-08-14","Account Center menu (DFS-1667)","","",""
"","3961","Gibberish query shows the empty state, clearing restores the grid","Mobile Chrome","2026-08-14","passed","2026-08-14","Home feed search","","",""
"","32969","Verify History Summary Data","Desktop","2026-08-14","failed","2026-08-14","User entries","","",""
"","5474","Verify Contest Entry Using promo from Promotions Tab","Mobile Safari","2026-08-14","passed","2026-08-14","Promo Contest Entry","","",""
"","4338","Verify user data renders correctly","Mobile Safari","2026-08-14","passed","2026-08-14","My Settings","","",""
"","10278","Verify time period switching updates history data","Mobile Safari","2026-08-14","passed","2026-08-14","User entries","","",""
"","32577","Verify active tab displays Entry Amount and Max Payout","Desktop","2026-08-14","failed","2026-08-14","User entries","","",""
"","4","cannot login with empty password","Mobile Safari","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","6676","Cancel Entry countdown stays within the 5-minute window","Mobile Chrome","2026-08-14","passed","2026-08-14","User entries","","",""
"","45518","searching a team abbreviation shows that team's players","Desktop","2026-08-14","failed","2026-08-14","Feed search data verification","","",""
"","4","Share toggle ON — newly-placed contest appears on You tab and Tail Entry tails it","Desktop","2026-08-14","skipped","2026-08-14","Tail Feed","","",""
"","45400","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Mobile Safari","2026-08-14","passed","2026-08-14","Tail Feed","","",""
"","6991","no-result, min-length and clear behaviours","Mobile Safari","2026-08-14","passed","2026-08-14","Feed search data verification","","",""
"","6090","History entry surfaces a Won / Lost / Cancelled result pill","Mobile Chrome","2026-08-14","passed","2026-08-14","My Entries card redesign — read-only","","",""
"","8121","switching stat tabs renders that stat's API line on every card","Mobile Safari","2026-08-14","passed","2026-08-14","Picks grid data verification","","",""
"","33577","Verify FG stats selection","Desktop","2026-08-14","failed","2026-08-14","FG Stats","","",""
"","6110","View Leaderboard on a history card opens the leaderboard modal with a working FAQ link","Mobile Chrome","2026-08-14","passed","2026-08-14","History leaderboard FAQ","","",""
